State,DODAAC,Station Name (LEA),Station Active Flag,Station Type,Book Type,Property Status,Property Number,Requisition Number,NSN,Item Name,Quantity,Serial Number,Serial Number Required Flag,Image Count,Requisition Date,Ship Date,Last Inventory Date,DEMIL Code,DEMIL IC,DTID,UI,Unit Cost,Total Cost
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14269NJ00017,2YTECC-4265-6020,5180-01-554-4224,"TOOL KIT,GENERAL MECHANIC'S",1,NULL,N,0,26-Sep-14,25-Sep-14,26-Sep-14,A,1,M2943040660016,Kit,"$2,044.00 ","$2,044.00 "
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14276NJ00002,2YTECC-4268-0161,2320-01-230-0306,"TRUCK,DUMP",1,30-00014,N,5,3-Oct-14,2-Oct-14,3-Oct-14,A,,W90J0S41940013B,Each,"$92,489.00 ","$92,489.00 "
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14303NJ00033,2YTECC-4289-5463,5180-01-477-9081,"TOOL KIT,GENERAL MECHANIC'S",2,NULL,N,0,31-Oct-14,29-Oct-14,31-Oct-14,A,,W25KYQ42400001,Kit,"$2,484.00 ","$4,968.00 "
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14303NJ00031,2YTECC-4293-6693,8465-01-398-0685,SLEEPING BAG,10,NULL,N,0,31-Oct-14,29-Oct-14,31-Oct-14,A,,W14UL340861025,Each,$47.30 ,$473.00 
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14303NJ00030,2YTECC-4293-6697,8465-01-109-3369,"MAT,SLEEPING",10,NULL,N,0,31-Oct-14,29-Oct-14,31-Oct-14,A,,W90S9442540007,Each,$9.09 ,$90.90 
NJ,2YTECC,FREEHOLD BORO POLICE DEPT,Y,State,TRACKED,ASSIGNED,14303NJ00029,2YTECC-4293-6712,7510-00-272-9410,"STAPLES,PAPER FASTENING,OFFICE TYPE",12,NULL,N,0,31-Oct-14,29-Oct-14,31-Oct-14,A,,S2202A42381119,Box,$6.00 ,$72.00 
NJ,2YTEGQ,GALLOWAY TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,13330NJ005,2YTEGQ-3168-0638,8415-01-514-8856,"FACESHIELD,RIOT CONTROL",50,NULL,N,0,19-Dec-13,25-Jul-13,31-Oct-14,Q,6,null,Each,$49.30 ,"$2,465.00 "
NJ,2YTEGQ,GALLOWAY TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00074,2YTEGQ-4203-8009,2320-01-230-0307,"TRUCK,CARGO",1,52301415,N,2,26-Sep-14,20-Aug-14,26-Sep-14,A,1,null,Each,"$67,139.00 ","$67,139.00 "
NJ,2YTEGQ,GALLOWAY TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14245NJ00024,2YTEGQ-4203-8019,8465-01-416-4636,"SPECTACLES SET,BALLISTIC PROTECTIVE",50,NULL,N,0,4-Sep-14,19-Aug-14,4-Sep-14,B,3,null,Each,$15.40 ,$770.00 
NJ,2YTEGQ,GALLOWAY TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00075,2YTEGQ-4204-8828,2320-01-107-7155,"TRUCK,UTILITY",1,44744,Y,3,26-Sep-14,20-Aug-14,26-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00023,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,1208656,Y,1,24-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00040,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,1216803,Y,2,25-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00019,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,1374034,Y,1,24-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00018,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,178130,Y,2,24-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00017,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,343347,Y,2,24-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTEHQ,GARFIELD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14114NJ00021,W52H09-1180-B488,1005-00-589-1271,M14 ASSAULT RIFLE,1,634895,Y,1,24-Apr-14,10-Oct-08,11-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14246NJ00001,2YTQAK-4205-9107,2320-01-107-7155,"TRUCK,UTILITY",1,68698,Y,4,5-Sep-14,7-Aug-14,5-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14279NJ00024,2YTQAK-4207-9952,4240-01-435-8337,"MASK ASSEMBLY,WITH SPEECH DIAPHRAGM",16,NULL,N,0,7-Oct-14,29-Sep-14,7-Oct-14,Q,,null,Assembly,$757.48 ,"$12,119.68 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14243NJ00008,2YTQAK-4219-4634,2320-01-128-9552,"TRUCK,UTILITY",1,17774,Y,3,3-Sep-14,11-Aug-14,3-Sep-14,C,1,null,Each,"$49,897.00 ","$49,897.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14279NJ00025,2YTQAK-4224-6194,1240-01-411-1265,"SIGHT,REFLEX",8,NULL,N,0,7-Oct-14,29-Sep-14,7-Oct-14,D,,null,Each,$340.00 ,"$2,720.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14243NJ00004,2YTQAK-4224-6195,7730-DS-TEL-EVI3,"TELEVISION, PERSONAL/HOME USE",1,5071J74700069,N,0,5-Sep-14,26-Aug-14,5-Sep-14,A,,null,Each,$899.00 ,$899.00 
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14243NJ00007,2YTQAK-4229-8387,8140-00-960-1699,"CHEST,AMMUNITION",15,NULL,N,0,5-Sep-14,26-Aug-14,5-Sep-14,A,1,null,Each,$11.10 ,$166.50 
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14243NJ00006,2YTQAK-4234-0651,8140-01-316-9143,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",10,NULL,N,0,5-Sep-14,26-Aug-14,5-Sep-14,A,1,null,Each,$22.26 ,$222.60 
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14279NJ00027,2YTQAK-4239-2288,4320-01-337-7538,"PUMPING ASSEMBLY,FLAMMABLE LIQUID,BULK TRANSFER",1,NULL,N,0,7-Oct-14,22-Sep-14,7-Oct-14,A,,null,Each,"$13,094.00 ","$13,094.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14279NJ00028,2YTQAK-4239-2574,1730-01-092-1812,"PLATFORM,LADDER",2,NULL,N,0,7-Oct-14,29-Sep-14,7-Oct-14,A,,null,Each,$43.52 ,$87.04 
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14270NJ00002,2YTQAK-4245-5260,2320-01-230-0300,"TRUCK,VAN",1,3400150,N,0,29-Sep-14,22-Sep-14,29-Sep-14,A,7,null,Each,#########,"$111,395.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14279NJ00029,2YTQAK-4246-5863,6115-01-449-2108,"GENERATOR SET,DIESEL ENGINE",1,NULL,N,0,7-Oct-14,29-Sep-14,7-Oct-14,A,,null,Each,"$4,491.00 ","$4,491.00 "
NJ,2YTQAK,GARWOOD POLICE DEPARTMENT,Y,State,TRACKED,ASSIGNED,14270NJ00001,2YTQAK-4254-4691,6515-01-463-0909,"DEFIBRILLATOR,EXTER",2,NULL,N,0,29-Sep-14,25-Sep-14,29-Sep-14,A,1,null,Each,"$3,018.46 ","$6,036.92 "
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00053,W52H09-2018-B491,1005-00-589-1271,M14 ASSAULT RIFLE,1,1003823,Y,1,23-Apr-14,10-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00054,W52H09-2018-B491,1005-00-589-1271,M14 ASSAULT RIFLE,1,1032514,Y,1,23-Apr-14,10-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00049,W52H09-2018-B491,1005-00-589-1271,M14 ASSAULT RIFLE,1,1566891,Y,1,23-Apr-14,10-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00047,W52H09-2018-B491,1005-00-589-1271,M14 ASSAULT RIFLE,1,452155,Y,1,23-Apr-14,10-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00046,W52H09-7127-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,1974697,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00045,W52H09-7127-B480,1005-00-073-9421,M16 ASSAULT RIFLE,1,2152422,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00048,W52H09-7266-B482,1005-00-589-1271,M14 ASSAULT RIFLE,1,1224655,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00055,W52H09-7266-B482,1005-00-589-1271,M14 ASSAULT RIFLE,1,1465596,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00051,W52H09-7266-B482,1005-00-589-1271,M14 ASSAULT RIFLE,1,635854,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTENJ,GLOUCESTER CITY POLICE DEPT,Y,State,TRACKED,ASSIGNED,14113NJ00050,W52H09-7266-B482,1005-00-589-1271,M14 ASSAULT RIFLE,1,857179,Y,1,23-Apr-14,1-Oct-08,3-Nov-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00088,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5342655,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00094,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5344267,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00086,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5344765,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00092,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5345611,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00087,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5345705,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00083,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5428095,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00093,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5429948,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00090,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5431436,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00091,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5431444,Y,2,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00089,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5432136,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00085,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5432171,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00082,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5432946,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE2E,HAMMONTON POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00084,W52H09-5314-B483,1005-00-073-9421,M16 ASSAULT RIFLE,1,5433308,Y,1,22-Apr-14,14-Mar-06,9-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE4L,HARDING TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00006,W52H09-2067-B477,1005-00-589-1271,M14 ASSAULT RIFLE,1,651012,Y,1,24-Apr-14,10-Oct-08,24-Apr-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE4L,HARDING TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00007,W52H09-2067-B477,1005-00-589-1271,M14 ASSAULT RIFLE,1,880753,Y,1,24-Apr-14,10-Oct-08,24-Apr-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE4L,HARDING TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14114NJ00005,W52H09-2067-B477,1005-00-589-1271,M14 ASSAULT RIFLE,1,883657,Y,1,24-Apr-14,10-Oct-08,24-Apr-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00001,W52H09-3225-B489,1005-00-726-5655,"45 PISTOL,CALIBER .45,AUTOMATIC",1,1249175,Y,1,30-Apr-14,20-May-08,30-Apr-14,D,1,000000-0000-00000,Each,$58.71 ,$58.71 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00005,W52H09-3225-B489,1005-00-726-5655,"45 PISTOL,CALIBER .45,AUTOMATIC",1,887069,Y,1,30-Apr-14,20-May-08,30-Apr-14,D,1,000000-0000-00000,Each,$58.71 ,$58.71 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00003,W52H09-3225-B490,1005-00-589-1271,M14 ASSAULT RIFLE,1,233101,Y,1,30-Apr-14,13-Feb-06,30-Apr-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00002,W52H09-3225-B490,1005-00-589-1271,M14 ASSAULT RIFLE,1,406924,Y,1,30-Apr-14,13-Feb-06,30-Apr-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00006,W52H09-5164-B484,1005-00-073-9421,M16 ASSAULT RIFLE,1,5306704,Y,1,30-Apr-14,9-Feb-06,30-Apr-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE5B,HARRINGTON PARK POLICE DEPT,Y,State,TRACKED,ASSIGNED,14119NJ00010,W52H09-5164-B484,1005-00-073-9421,M16 ASSAULT RIFLE,1,5308491,Y,1,30-Apr-14,9-Feb-06,30-Apr-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14248NJ00020,2YTE56-4224-6475,2320-01-107-7155,"TRUCK,UTILITY",1,69536,Y,4,6-Sep-14,15-Aug-14,6-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14248NJ00021,2YTE56-4224-6475,2320-01-107-7155,"TRUCK,UTILITY",1,111193,Y,4,6-Sep-14,15-Aug-14,6-Sep-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00052,2YTE56-4225-7054,3930-01-158-0849,"TRUCK,LIFT,FORK",1,NULL,N,0,2-Sep-14,20-Aug-14,2-Sep-14,A,1,null,Each,"$72,370.00 ","$72,370.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00074,2YTE56-4226-7765,6130-01-527-2726,"CHARGER,BATTERY",1,NULL,N,0,2-Sep-14,18-Aug-14,2-Sep-14,A,1,null,Each,"$2,072.00 ","$2,072.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00075,2YTE56-4226-7765,6130-01-527-2726,"CHARGER,BATTERY",1,NULL,N,0,2-Sep-14,18-Aug-14,2-Sep-14,A,1,null,Each,"$2,072.00 ","$2,072.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00076,2YTE56-4226-7771,2590-01-171-0086,"PAD,CUSHIONING",3,NULL,N,0,2-Sep-14,18-Aug-14,2-Sep-14,A,,null,Each,$24.88 ,$74.64 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00077,2YTE56-4226-7782,2540-01-176-6521,"GUARD,SPLASH,VEHICULAR",12,NULL,N,0,2-Sep-14,18-Aug-14,2-Sep-14,A,1,null,Each,$38.83 ,$465.96 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14246NJ00016,2YTE56-4227-7976,2320-01-371-9577,"TRUCK,UTILITY",1,155521,Y,4,5-Sep-14,20-Aug-14,5-Sep-14,Q,3,null,Each,"$47,023.00 ","$47,023.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14248NJ00003,2YTE56-4229-8494,8340-01-334-7529,TENT,1,NONE,N,0,5-Sep-14,4-Sep-14,5-Sep-14,A,1,null,Each,"$3,749.88 ","$3,749.88 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14247NJ00021,2YTE56-4231-9111,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",1,4UF11ATVXBT257935,N,4,5-Sep-14,21-Aug-14,5-Sep-14,A,,null,Each,"$6,000.00 ","$6,000.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,PENDING,14268NJ00009,2YTE56-4233-0442,4320-01-318-1853,"MODULE,WATER PUMP",1,NONE,N,1,25-Sep-14,18-Sep-14,25-Sep-14,B,3,null,Each,"$7,200.00 ","$7,200.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00010,2YTE56-4233-9946,6515-DS-MED-ICAL,MEDICAL AND SURGICAL INSTRUMENTS,1,TE100206097,N,3,25-Sep-14,18-Sep-14,25-Sep-14,A,,null,Each,"$1,148.88 ","$1,148.88 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14241NJ00072,2YTE56-4234-0907,6115-01-332-0741,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,FZ01756,N,0,2-Sep-14,27-Aug-14,2-Sep-14,Q,6,null,Each,"$16,256.00 ","$16,256.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00036,2YTE56-4237-1710,1095-01-197-7902,"RACK,STORAGE,SMALL ARMS",1,NONE,N,1,26-Sep-14,18-Sep-14,26-Sep-14,A,1,null,Each,$239.95 ,$239.95 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14248NJ00011,2YTE56-4241-4475,2340-DS-ATV-4WHE,"ALL TERRAIN VEHICLE, 4 WHEEL",1,4UF07ATV67T225713,N,4,5-Sep-14,4-Sep-14,5-Sep-14,A,,null,Each,"$6,000.00 ","$6,000.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00008,2YTE56-4247-6880,3895-01-028-4391,"MIXER,CONCRETE,TRUCK  MOUNTED",1,OT58166910033,N,4,25-Sep-14,17-Sep-14,25-Sep-14,Q,6,null,Each,#########,"$132,518.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14254NJ00026,2YTE56-4248-7554,4320-01-526-7643,"PUMP,CENTRIFUGAL",1,K28815-2,N,3,12-Sep-14,9-Sep-14,12-Sep-14,A,2,null,Each,"$45,256.00 ","$45,256.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14254NJ00022,2YTE56-4248-7556,6130-01-081-2635,"INVERTER,POWER,STATIC",1,NONE,N,0,11-Sep-14,9-Sep-14,11-Sep-14,A,1,null,Each,"$1,916.73 ","$1,916.73 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14273NJ00059,2YTE56-4248-7560,7350-00-242-5110,"PAN,MESS KIT",25,NONE,N,0,1-Oct-14,23-Sep-14,1-Oct-14,A,,null,Each,$39.17 ,$979.25 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14268NJ00023,2YTE56-4254-4561,2320-01-354-3384,"TRUCK,VAN",1,V-0980B-FC,N,5,25-Sep-14,23-Sep-14,25-Sep-14,A,1,W9197P40997700,Each,#########,"$124,607.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14288NJ00001,2YTE56-4260-0393,5180-01-502-7204,"TOOL KIT,GENERAL MECHANIC'S",1,NONE,N,1,16-Oct-14,30-Sep-14,16-Oct-14,A,,null,Each,"$6,352.00 ","$6,352.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14273NJ00035,2YTE56-4260-1620,6115-00-258-1622,"GENERATOR SET,DIESEL ENGINE,TRAILER MOUNTED",1,FZ-04382,N,5,1-Oct-14,25-Sep-14,1-Oct-14,A,,null,Each,"$23,731.00 ","$23,731.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14288NJ00002,2YTE56-4261-2720,2320-01-107-7155,"TRUCK,UTILITY",1,117895,Y,4,16-Oct-14,14-Oct-14,16-Oct-14,Q,,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14288NJ00003,2YTE56-4261-2720,2320-01-107-7155,"TRUCK,UTILITY",1,130141,Y,4,16-Oct-14,14-Oct-14,16-Oct-14,Q,,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14286NJ00003,2YTE56-4261-2862,7125-DS-CAB-INE6,"CABINET, STORAGE",1,NONE,N,0,14-Oct-14,8-Oct-14,14-Oct-14,A,,N00168-4239-2005,Each,$700.00 ,$700.00 
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14279NJ00055,2YTE56-4263-5422,5840-01-517-2918,"GENERATOR,HAND HELD",2,EZGA-1224869,N,0,6-Oct-14,3-Oct-14,6-Oct-14,A,,null,Each,$914.82 ,"$1,829.64 "
NJ,2YTE56,HARRISON TOWNSHIP POLICE DEPT,Y,State,TRACKED,ASSIGNED,14273NJ00056,2YTE56-4265-6380,5940-01-501-6714,"ADAPTER,BATTERY  TERMINAL",2,NONE,N,0,1-Oct-14,24-Sep-14,1-Oct-14,A,,null,Each,$183.01 ,$366.02 
